KnowledgePointID,TopicID,TopicName,Domain,SourceIDs,SourceFiles,HeadingPath,KnowledgePoint,WhyExamRelevant,CardTypes,ExamUse,Importance,Difficulty,NeedsVerification,RelatedTopicIDs,RelatedQuestionIDs,RejectRisk
KP-0212,T-CFG-001,配置管理：配置项、基线、配置库与版本控制,配置变更知识产权与法律法规,SRC-T-CFG-001-0006,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-CFG-001_专题学习包_配置管理配置项基线配置库与版本控制.md,配置管理：配置项、基线、配置库与版本控制 > 典型题详解与举一反三,"典型题详解与举一反三 例题 1｜三类库的判断 开发人员完成了代码编写和单元测试，将代码提交到了项目基线库中。这个""基线库""是什么？",可用于定义识别、场景判断、流程边界或案例答题。,流程卡;辨析卡,上午选择,A,3,True,,,verification
KP-0213,T-CFG-001,配置管理：配置项、基线、配置库与版本控制,配置变更知识产权与法律法规,SRC-T-CFG-001-0007,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-CFG-001_专题学习包_配置管理配置项基线配置库与版本控制.md,配置管理：配置项、基线、配置库与版本控制 > 本轮真题覆盖增强：配置项、基线与库权限,本轮真题覆盖增强：配置项、基线与库权限 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。配置题常与变更题交叉：基线化后不能直接改，发布前要经过验证、审计和授权。,可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;案例模板卡;流程卡;辨析卡,下午案例,A,3,True,,,verification
KP-0214,T-CFG-001,配置管理：配置项、基线、配置库与版本控制,配置变更知识产权与法律法规,SRC-T-CFG-001-0009,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-CFG-001_专题学习包_配置管理配置项基线配置库与版本控制.md,配置管理：配置项、基线、配置库与版本控制 > 本专题的最小掌握标准,本专题的最小掌握标准 至少能做到：① 区分配置管理和变更管理各自管什么；② 识别三类基线（功能/分配/产品）的建立时机；③ 判断一个版本应该进入哪个配置库；④ 理解变更批准后需要更新配置状态。 ---,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0215,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0001,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点,"T-LAW-001｜法律法规基础、合同法、招投标法与政府采购法考点 本专题用于学习""法律法规与标准规范""中的核心考试内容：合同法的基本原则（要约/承诺/生效/履行/违约责任）、招投标法要点、政府采购法要点、标准化与标准规范基础。它们不是需要逐条背诵的法条，而是围绕一个核心问题：在项目管理的法律语境中，哪些规则直接影响合同的有效性、变更的合法性、争议的解决方式",可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,True,,,verification
KP-0216,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0002,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 先看这个专题的主线,"先看这个专题的主线 法律法规在软考中集中出现在上午选择题中，考点分散但难度不高——核心考查""识别对错""而非""背诵法条""。重点在于：合同法（合同成立→生效→履行→违约）、招投标法（程序合规性）、政府采购法（采购方式选择）、知识产权法（详见 T-IP-001）。",可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0217,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0003,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 合同法核心考点 > 要约与承诺,要约与承诺 [概念组｜合同成立的两步] - 要约：一方提出订立合同的意思表示。内容必须具体确定。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,False,,,
KP-0218,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0004,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 合同法核心考点 > 合同生效与无效,合同生效与无效 [概念] 合同成立 ≠ 合同生效。依法成立的合同，自成立时生效。,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0219,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0005,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 合同法核心考点 > 违约责任,违约责任 [概念组｜违约责任形式] - 继续履行：强制违约方继续履行合同 - 采取补救措施：修理、更换、重做、退货、减少价款 - 赔偿损失：赔偿因违约造成的实际损失 - 支付违约金：按合同约定支付违约金。违约金过高可请求调整 ---,可用于定义识别、场景判断、流程边界或案例答题。,案例模板卡,下午案例,A,3,False,,,
KP-0220,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0006,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 招投标法要点,招投标法要点 （详见 T-PROC-002 招投标专题，此处仅补充法律原则） [原则] 招标投标活动应当遵循公开、公平、公正和诚实信用的原则。 [禁区] ① 不得将必须招标的项目化整为零规避招标；② 不得以不合理条件限制或排斥潜在投标人；③ 不得串通投标；④ 招标人和投标人不得就实质性内容进行谈判。,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,False,,,
KP-0221,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0007,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 政府采购法要点,政府采购法要点 政府采购采用以下方式：公开招标、邀请招标、竞争性谈判、单一来源采购、询价。公开招标应作为政府采购的主要方式。,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0222,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0008,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 标准化与标准规范,标准化与标准规范 [概念组｜标准的层级] 国家标准（GB）、行业标准、地方标准、企业标准。国家鼓励采用推荐性标准。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,True,,,verification
KP-0223,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0009,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 典型题详解与举一反三,典型题详解与举一反三 例题 1｜要约与承诺的对应 在招投标过程中，投标文件的法律性质是： A. 要约邀请 B. 要约 C. 承诺 D. 反要约 招标公告 = 要约邀请，投标 = 要约，中标通知书 = 承诺。正确答案是 B。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,True,,,verification
KP-0224,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0010,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 本轮真题覆盖增强：法律小题与标准代号,本轮真题覆盖增强：法律小题与标准代号 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。2010 上午题和旧题常考合同有效性、合同条款含混、招标文件送达、GB/GB/T 等标准化小点。,可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;案例模板卡;流程卡;辨析卡,下午案例,A,3,True,,,verification
KP-0225,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0012,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 本专题的最小掌握标准,本专题的最小掌握标准 至少能做到：① 区分要约、承诺、要约邀请在招投标过程中的对应关系；② 区分合同成立与生效；③ 记住常见违约责任的承担形式；④ 识别招投标中的合规/违规行为；⑤ 区分强制性标准和推荐性标准。 ---,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0226,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,配置变更知识产权与法律法规,SRC-T-LAW-001-0013,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,法律法规基础、合同法、招投标法与政府采购法考点 > 待核验与后续改进,待核验与后续改进 - 合同法、招投标法、政府采购法的具体条文编号和原文以现行法律为准。[待核验] - 标准化的层级划分（国家/行业/地方/企业）以《标准化法》为准。,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
